TRADING_DATE,PERIOD,DEMAND,USEP
15-Jul-13,47,5006.281,137.86
15-Jul-13,48,4853.334,132.94
16-Jul-13,1,4741.723,142.19
16-Jul-13,2,4635.743,150.52
16-Jul-13,3,4470.093,147.7
16-Jul-13,4,4414.96,138.33
16-Jul-13,5,4399.394,137.78
16-Jul-13,6,4435.144,139.3
16-Jul-13,7,4400.135,137.73
16-Jul-13,8,4385.394,133.88
16-Jul-13,9,4383.103,133.89
16-Jul-13,10,4399.901,133.9
16-Jul-13,11,4471.474,139.31
16-Jul-13,12,4623.904,144.38
16-Jul-13,13,4774.644,148.57
16-Jul-13,14,4888.398,143.34
16-Jul-13,15,5059.122,144.57
16-Jul-13,16,5353.56,146.77
16-Jul-13,17,5632.188,151.93
16-Jul-13,18,5843.328,149.57
16-Jul-13,19,5979.094,159.38
16-Jul-13,20,6047.799,164.44
16-Jul-13,21,6100.426,159.25
16-Jul-13,22,6157.601,210.89
16-Jul-13,23,6159.734,210.89
16-Jul-13,24,6118.254,202.15
16-Jul-13,25,6084.244,157.26
16-Jul-13,26,6119.685,163
16-Jul-13,27,6177.158,169.48
16-Jul-13,28,6225.611,181.3
16-Jul-13,29,6249.248,190.78
16-Jul-13,30,6263.646,191.42
16-Jul-13,31,6272.329,183.37
16-Jul-13,32,6262.931,181.3
16-Jul-13,33,6241.112,178.19
16-Jul-13,34,6187.287,168.12
16-Jul-13,35,6089.905,158.27
16-Jul-13,36,5934.747,151.19
16-Jul-13,37,5839.198,151.19
16-Jul-13,38,5846.067,151.18
16-Jul-13,39,5851.121,151.2
16-Jul-13,40,5821.301,151.18
16-Jul-13,41,5783.336,149.61
16-Jul-13,42,5705.406,152.25
16-Jul-13,43,5631.204,149.63
16-Jul-13,44,5507.158,149.56
16-Jul-13,45,5384.498,149.6
16-Jul-13,46,5279.298,149.55
16-Jul-13,47,5174.52,149.49
16-Jul-13,48,5052.82,147.01
17-Jul-13,1,4983.021,325.08
17-Jul-13,2,4793.769,217.19
17-Jul-13,3,4595.466,182.81
17-Jul-13,4,4531.417,173.32
17-Jul-13,5,4506.274,171.59
17-Jul-13,6,4507.765,171.59
17-Jul-13,7,4477.538,171.5
17-Jul-13,8,4471.007,171.51
17-Jul-13,9,4461.972,171.51
17-Jul-13,10,4472.105,171.5
17-Jul-13,11,4540.438,171.64
17-Jul-13,12,4676.467,196.31
17-Jul-13,13,4833.991,206.62
17-Jul-13,14,4956.487,222.24
17-Jul-13,15,5125.626,204.17
17-Jul-13,16,5401.789,211.79
17-Jul-13,17,5686.421,212.05
17-Jul-13,18,5893.515,203.41
17-Jul-13,19,6056.109,230.72
17-Jul-13,20,6157.661,286.27
17-Jul-13,21,6231.654,228.84
17-Jul-13,22,6268.954,208.01
17-Jul-13,23,6254.024,168.53
17-Jul-13,24,6167.497,157.24
17-Jul-13,25,6074.672,149.65
17-Jul-13,26,6048.386,149.63
17-Jul-13,27,6082.887,151.15
17-Jul-13,28,6133.522,153.45
17-Jul-13,29,6168.078,158.51
17-Jul-13,30,6166.488,166.29
17-Jul-13,31,6124.844,159.53
17-Jul-13,32,6071.645,153.37
17-Jul-13,33,6034.778,154.21
17-Jul-13,34,5991.837,158.25
17-Jul-13,35,5914.782,153.19
17-Jul-13,36,5789.021,149.66
17-Jul-13,37,5692.777,147.13
17-Jul-13,38,5706.146,149.6
17-Jul-13,39,5724.719,149.61
17-Jul-13,40,5709.302,149.61
17-Jul-13,41,5667.301,149.61
17-Jul-13,42,5602.418,153.37
17-Jul-13,43,5516.998,154.39
17-Jul-13,44,5383.047,149.65
17-Jul-13,45,5241.625,149.63
17-Jul-13,46,5114.547,149.69
17-Jul-13,47,4992.107,149.54
17-Jul-13,48,4852.783,147.05
18-Jul-13,1,4724.308,149.4
18-Jul-13,2,4627.965,149.26
18-Jul-13,3,4520.836,146.97
18-Jul-13,4,4471.012,145.95
18-Jul-13,5,4427.365,142.24
18-Jul-13,6,4401.83,142.24
18-Jul-13,7,4376.766,142.15
18-Jul-13,8,4377.203,142.16
18-Jul-13,9,4376.855,138.47
18-Jul-13,10,4391.567,137.13
18-Jul-13,11,4461.385,142.27
18-Jul-13,12,4605.132,147.05
18-Jul-13,13,4762.557,149.48
18-Jul-13,14,4893.238,151.12
18-Jul-13,15,5066.965,149.54
18-Jul-13,16,5332.452,148.25
18-Jul-13,17,5615.305,149.55
18-Jul-13,18,5848.805,151.26
18-Jul-13,19,5999.665,153.32
18-Jul-13,20,6069.95,159.39
18-Jul-13,21,6104.398,161.71
18-Jul-13,22,6120.436,162.3
18-Jul-13,23,6076.367,161
18-Jul-13,24,5994.401,155.87
18-Jul-13,25,5938.638,153.19
18-Jul-13,26,5954.845,153.21
18-Jul-13,27,5997.806,159.38
18-Jul-13,28,6017.353,161.6
18-Jul-13,29,6016.061,155.91
18-Jul-13,30,5992.274,153.2
18-Jul-13,31,5983.94,154.21
18-Jul-13,32,5987.95,158.25
18-Jul-13,33,5989.755,164.36
18-Jul-13,34,5970.878,159.29
18-Jul-13,35,5889.306,153.54
18-Jul-13,36,5756.001,146.11
18-Jul-13,37,5661.645,140.12
18-Jul-13,38,5682.648,139.85
18-Jul-13,39,5713.109,151.17
18-Jul-13,40,5707.265,169.06
18-Jul-13,41,5673.484,169.86
18-Jul-13,42,5614.445,169.98
18-Jul-13,43,5536.441,169.94
18-Jul-13,44,5403.454,158.48
18-Jul-13,45,5257.882,156.57
18-Jul-13,46,5127.251,156.21
18-Jul-13,47,4990.635,151.05
18-Jul-13,48,4830.224,149.45
19-Jul-13,1,4688.867,149.43
19-Jul-13,2,4601.047,149.38
19-Jul-13,3,4485.833,142.94
19-Jul-13,4,4446.361,141.15
19-Jul-13,5,4421.123,141.95
19-Jul-13,6,4394.767,141.15
19-Jul-13,7,4359.699,140.99
19-Jul-13,8,4349.242,141.03
19-Jul-13,9,4339.7,141.02
19-Jul-13,10,4364.967,141.14
19-Jul-13,11,4446.187,144.44
19-Jul-13,12,4588.94,149.28
19-Jul-13,13,4744.586,158.55
19-Jul-13,14,4871.037,152.11
19-Jul-13,15,5052.308,152.12
19-Jul-13,16,5331.011,153.69
19-Jul-13,17,5604.261,154.3
19-Jul-13,18,5795.229,154.16
19-Jul-13,19,5922.118,162.28
19-Jul-13,20,6000.44,169.38
19-Jul-13,21,6058.693,175.98
19-Jul-13,22,6089.592,170.41
19-Jul-13,23,6068.271,166.3
19-Jul-13,24,5990.401,154.21
19-Jul-13,25,5962.956,153.21
19-Jul-13,26,6047.456,158.26
19-Jul-13,27,6121.723,166.51
19-Jul-13,28,6134.183,164.31
19-Jul-13,29,6120.351,206.24
19-Jul-13,30,6120.734,288.77
19-Jul-13,31,6140.569,303.31
19-Jul-13,32,6119.76,222.4
19-Jul-13,33,6080.378,203.08
19-Jul-13,34,6030.007,169.34
19-Jul-13,35,5959.785,155.03
19-Jul-13,36,5832.966,149.54
19-Jul-13,37,5738.397,149.49
19-Jul-13,38,5743.272,149.52
19-Jul-13,39,5748.327,149.54
19-Jul-13,40,5699.854,149.25
19-Jul-13,41,5658.926,149.29
19-Jul-13,42,5608.277,154.33
19-Jul-13,43,5521.998,154.35
19-Jul-13,44,5408.503,150.64
19-Jul-13,45,5283.552,148.27
19-Jul-13,46,5183.223,149.34
19-Jul-13,47,5073.744,146.82
19-Jul-13,48,4963.241,143.34
20-Jul-13,1,4862.693,149.25
20-Jul-13,2,4772.03,159.52
20-Jul-13,3,4643.953,153.04
20-Jul-13,4,4592.31,152.04
20-Jul-13,5,4539.002,149.25
20-Jul-13,6,4498.277,149.26
20-Jul-13,7,4455.704,149.26
20-Jul-13,8,4425.989,149.25
20-Jul-13,9,4420.88,149.26
20-Jul-13,10,4432.937,149.25
20-Jul-13,11,4450.724,149.26
20-Jul-13,12,4510.444,150.4
20-Jul-13,13,4577.286,150.8
20-Jul-13,14,4584.542,150.39
20-Jul-13,15,4632.969,149.2
20-Jul-13,16,4813.818,156.9
20-Jul-13,17,5038.169,148.26
20-Jul-13,18,5198.063,149.35
20-Jul-13,19,5332.422,159.43
20-Jul-13,20,5487.307,217.33
20-Jul-13,21,5614.326,537.95
20-Jul-13,22,5656.158,608.59
20-Jul-13,23,5643.644,623.18
20-Jul-13,24,5582.269,494.93
20-Jul-13,25,5499.071,325.11
20-Jul-13,26,5489.763,252.2
20-Jul-13,27,5499.111,313.62
20-Jul-13,28,5515.641,353.85
20-Jul-13,29,5487.248,233.73
20-Jul-13,30,5452.08,196.23
20-Jul-13,31,5416.192,186.15
20-Jul-13,32,5389.388,181.07
20-Jul-13,33,5347.486,160.44
20-Jul-13,34,5297.712,153.22
20-Jul-13,35,5260.77,153.23
20-Jul-13,36,5243.42,152.04
20-Jul-13,37,5269.358,153.9
20-Jul-13,38,5327.895,162.84
20-Jul-13,39,5357.968,172.11
20-Jul-13,40,5348.982,170.49
20-Jul-13,41,5360.22,182.68
20-Jul-13,42,5370.403,186.32
20-Jul-13,43,5352.322,185.09
20-Jul-13,44,5281.773,170.56
20-Jul-13,45,5219.534,164.53
20-Jul-13,46,5161.4,202.72
20-Jul-13,47,5061.736,233.99
20-Jul-13,48,4940.543,244.27
21-Jul-13,1,4857.867,192.32
21-Jul-13,2,4771.22,201.81
21-Jul-13,3,4667.779,183.96
21-Jul-13,4,4612.478,172.32
21-Jul-13,5,4549.28,166.53
21-Jul-13,6,4489.018,159.17
21-Jul-13,7,4445.859,157.39
21-Jul-13,8,4431.128,157.38
21-Jul-13,9,4404.121,152.64
21-Jul-13,10,4393.763,152.31
21-Jul-13,11,4416.764,153.09
21-Jul-13,12,4465.192,161.44
21-Jul-13,13,4513.799,159.11
21-Jul-13,14,4500.956,156.36
21-Jul-13,15,4427.127,149.24
21-Jul-13,16,4544.677,157.38
21-Jul-13,17,4685.84,168.14
21-Jul-13,18,4755.202,191.66
21-Jul-13,19,4802.869,161.44
21-Jul-13,20,4949.573,306.05
21-Jul-13,21,5017.876,449.18
21-Jul-13,22,5068.5,241.5
21-Jul-13,23,5058.739,202.25
21-Jul-13,24,5082.899,175.27
21-Jul-13,25,5035.877,152.25
21-Jul-13,26,5074.778,152.21
21-Jul-13,27,5130.611,158.09
21-Jul-13,28,5146.037,158.15
21-Jul-13,29,5135.551,153.09
21-Jul-13,30,5140.531,152.08
21-Jul-13,31,5139.482,149.48
21-Jul-13,32,5140.406,166.02
21-Jul-13,33,5119.468,159.14
21-Jul-13,34,5092.54,156.26
21-Jul-13,35,5075.871,155.63
21-Jul-13,36,5062.228,152.55
21-Jul-13,37,5082.178,156.25
21-Jul-13,38,5157.314,167.37
21-Jul-13,39,5212.442,180.64
21-Jul-13,40,5247.117,212.75
21-Jul-13,41,5292.409,347.69
21-Jul-13,42,5342.894,476
21-Jul-13,43,5355.891,468.8
21-Jul-13,44,5301.489,374.95
21-Jul-13,45,5194.679,190.2
21-Jul-13,46,5101.079,166.51
21-Jul-13,47,5011.768,166.5
21-Jul-13,48,4910.032,159.16
22-Jul-13,1,4800.563,175.57
22-Jul-13,2,4728.304,170.72
22-Jul-13,3,4629.331,160.54
22-Jul-13,4,4556.68,150.54
22-Jul-13,5,4505.111,149.27
22-Jul-13,6,4456.688,149.22
22-Jul-13,7,4421.158,149.16
22-Jul-13,8,4407.167,149.21
22-Jul-13,9,4412.286,149.22
22-Jul-13,10,4435.437,149.39
22-Jul-13,11,4497.656,149.29
22-Jul-13,12,4631.901,149.09
22-Jul-13,13,4789.46,155.99
22-Jul-13,14,4946.268,150.44
22-Jul-13,15,5176.146,192.3
22-Jul-13,16,5447.831,149.86
22-Jul-13,17,5746.056,172.34
22-Jul-13,18,5940.711,177.14
22-Jul-13,19,6059.29,191.84
22-Jul-13,20,6147.587,187.26
22-Jul-13,21,6243.513,206.39
22-Jul-13,22,6284.028,217.51
22-Jul-13,23,6262.737,207.55
22-Jul-13,24,6189.901,192.07
22-Jul-13,25,6151.632,186.36
22-Jul-13,26,6155.847,186.36
22-Jul-13,27,6209.011,785.5
22-Jul-13,28,6259.988,785.31
22-Jul-13,29,6245.277,733.32
22-Jul-13,30,6250.59,733.57
22-Jul-13,31,6232.619,538.15
22-Jul-13,32,6236.247,733.66
22-Jul-13,33,6241.142,733.66
22-Jul-13,34,6211.133,695.73
22-Jul-13,35,6138.705,222.48
22-Jul-13,36,6015.564,176.02
22-Jul-13,37,5937.903,186.37
22-Jul-13,38,5916.119,154.21
22-Jul-13,39,5891.18,154.33
22-Jul-13,40,5860.982,154.07
22-Jul-13,41,5829.263,154.34
22-Jul-13,42,5803.822,191.08
22-Jul-13,43,5776.919,192.12
22-Jul-13,44,5673.394,187.2
22-Jul-13,45,5529.359,169.45
22-Jul-13,46,5409.716,169.47
22-Jul-13,47,5305.276,172.32
22-Jul-13,48,5173.979,156.17
23-Jul-13,1,5043.929,191.93
23-Jul-13,2,4904.177,175.41
23-Jul-13,3,4766.891,152.3
23-Jul-13,4,4675.403,149.38
23-Jul-13,5,4645.583,149.36
23-Jul-13,6,4650.747,149.36
23-Jul-13,7,4633.496,149.36
23-Jul-13,8,4641.478,149.6
23-Jul-13,9,4638.347,149.55
23-Jul-13,10,4659.305,151.28
23-Jul-13,11,4721.515,153.06
23-Jul-13,12,4863.736,184.48
23-Jul-13,13,4998.2,180.9
23-Jul-13,14,5110.517,183
23-Jul-13,15,5272.156,183.6
23-Jul-13,16,5531.024,154.18
23-Jul-13,17,5794.886,176.43
23-Jul-13,18,6012.552,171.12
23-Jul-13,19,6159.987,185.39
23-Jul-13,20,6255.322,196.62
23-Jul-13,21,6333.664,222.37
23-Jul-13,22,6380.794,253.9
23-Jul-13,23,6362.485,196.47
23-Jul-13,24,6292.298,185.37
23-Jul-13,25,6257.26,177.64
23-Jul-13,26,6295.25,185.42
23-Jul-13,27,6358.379,191.49
23-Jul-13,28,6391.673,202.24
23-Jul-13,29,6410.475,202.24
23-Jul-13,30,6409.347,190.46
23-Jul-13,31,6406.405,184.79
23-Jul-13,32,6404.039,176.59
23-Jul-13,33,6398.497,176.23
23-Jul-13,34,6368.533,170.13
23-Jul-13,35,6304.997,163.35
23-Jul-13,36,6188.589,163.33
23-Jul-13,37,6089.189,153.25
23-Jul-13,38,6078.091,153.25
23-Jul-13,39,6054.961,154.26
23-Jul-13,40,6005.271,169.38
23-Jul-13,41,5968.269,190.33
23-Jul-13,42,5929.528,194.08
23-Jul-13,43,5852.066,194.11
23-Jul-13,44,5747.969,186.71
23-Jul-13,45,5618.669,185.59
23-Jul-13,46,5516.854,184.86
23-Jul-13,47,5404.607,167.5
23-Jul-13,48,5269.358,153.15
24-Jul-13,1,5138.369,153.17
24-Jul-13,2,5061.185,170.63
24-Jul-13,3,5042.94,160.36
24-Jul-13,4,4917.805,151.25
24-Jul-13,5,4859.383,150.46
24-Jul-13,6,4816.318,149.36
24-Jul-13,7,4776.592,149.35
24-Jul-13,8,4748.01,149.3
24-Jul-13,9,4742.941,149.34
24-Jul-13,10,4750.684,150.56
24-Jul-13,11,4811.551,152.29
24-Jul-13,12,4903.725,166.83
24-Jul-13,13,5053.476,161.43
24-Jul-13,14,5175.559,160.69
24-Jul-13,15,5353.023,163.24
24-Jul-13,16,5613.193,162.27
24-Jul-13,17,5915.085,176.44
24-Jul-13,18,6132.891,179.26
24-Jul-13,19,6256.117,183.66
24-Jul-13,20,6333.44,191.48
24-Jul-13,21,6415.405,190.92
24-Jul-13,22,6454.902,202.21
24-Jul-13,23,6453.779,202.18
24-Jul-13,24,6391.037,186.41
24-Jul-13,25,6349.329,176.17
24-Jul-13,26,6385.118,186.43
24-Jul-13,27,6449.897,202.19
24-Jul-13,28,6481.839,252.89
24-Jul-13,29,6505.327,295.4
24-Jul-13,30,6495.184,296.45
24-Jul-13,31,6492.778,296.59
24-Jul-13,32,6493.663,191.49
24-Jul-13,33,6498.613,234.59
24-Jul-13,34,6464.847,202.22
24-Jul-13,35,6396.643,186.4
24-Jul-13,36,6275.197,171.26
24-Jul-13,37,6179.713,158.26
24-Jul-13,38,6148.621,157.49
24-Jul-13,39,6146.275,158.24
24-Jul-13,40,6104.934,156.42
24-Jul-13,41,6033.476,153.16
24-Jul-13,42,5975.615,175.53
24-Jul-13,43,5896.577,170.14
24-Jul-13,44,5775.175,163.33
24-Jul-13,45,5633.247,212.99
24-Jul-13,46,5513.688,323.56
24-Jul-13,47,5404.462,182.23
24-Jul-13,48,5322.398,153.21
25-Jul-13,1,5232.858,180.71
25-Jul-13,2,5113.017,174.54
25-Jul-13,3,4876.181,151.28
25-Jul-13,4,4755.41,149.32
25-Jul-13,5,4769.868,149.35
25-Jul-13,6,4771.613,149.36
25-Jul-13,7,4715.024,149.3
25-Jul-13,8,4691.138,149.23
25-Jul-13,9,4693.355,149.27
25-Jul-13,10,4714.562,154.34
25-Jul-13,11,4781.91,151.33
25-Jul-13,12,4914.545,166.22
25-Jul-13,13,5055.976,154.37
25-Jul-13,14,5173.029,154.38
25-Jul-13,15,5321.667,151.28
25-Jul-13,16,5593.407,149.57
25-Jul-13,17,5876.568,156.15
25-Jul-13,18,6062.242,159.19
25-Jul-13,19,6190.463,172.76
25-Jul-13,20,6269.754,180.35
25-Jul-13,21,6321.83,186.45
25-Jul-13,22,6347.942,184.11
25-Jul-13,23,6306.935,179.4
25-Jul-13,24,6236.018,173.64
25-Jul-13,25,6204.891,171.63
25-Jul-13,26,6246.997,173.75
25-Jul-13,27,6325.702,175.71
25-Jul-13,28,6349.856,180.35
25-Jul-13,29,6370.924,183.77
25-Jul-13,30,6367.489,183.78
25-Jul-13,31,6374.219,184.64
25-Jul-13,32,6377.817,181.39
25-Jul-13,33,6380.168,181.38
25-Jul-13,34,6352.445,175.69
25-Jul-13,35,6275.525,171.25
25-Jul-13,36,6138.979,165.32
25-Jul-13,37,6039.991,165.3
25-Jul-13,38,6017.83,164.29
25-Jul-13,39,6000.549,165.3
25-Jul-13,40,5974.526,164.3
25-Jul-13,41,5946.267,164.3
25-Jul-13,42,5891.637,170.13
25-Jul-13,43,5807.46,167.33
25-Jul-13,44,5666.521,159.18
25-Jul-13,45,5505.582,153.21
25-Jul-13,46,5368.519,155.21
25-Jul-13,47,5246.337,149.45
25-Jul-13,48,5103.768,143.37
26-Jul-13,1,4964.116,166.14
26-Jul-13,2,4839.846,159.46
26-Jul-13,3,4752.468,154.38
26-Jul-13,4,4666.313,151.96
26-Jul-13,5,4666.562,151.97
26-Jul-13,6,4683.544,153.58
26-Jul-13,7,4658.222,152
26-Jul-13,8,4640.39,151.22
26-Jul-13,9,4648.516,151.22
26-Jul-13,10,4671.765,151.99
26-Jul-13,11,4740.734,154.29
26-Jul-13,12,4871.589,159.51
26-Jul-13,13,5014.134,159.57
26-Jul-13,14,5125.004,161.42
26-Jul-13,15,5280.103,161.18
26-Jul-13,16,5522.202,159.63
26-Jul-13,17,5788.156,159.71
26-Jul-13,18,5973.254,161.45
26-Jul-13,19,6092.181,161.45
26-Jul-13,20,6203.544,169.85
26-Jul-13,21,6300.325,176.4
26-Jul-13,22,6363.921,184.85
26-Jul-13,23,6358.946,252.44
26-Jul-13,24,6289.157,196.62
26-Jul-13,25,6225.636,177.36
26-Jul-13,26,6269.59,182.45
26-Jul-13,27,6376.585,191.54
26-Jul-13,28,6457.571,230.58
26-Jul-13,29,6472.863,213.13
26-Jul-13,30,6444.833,199.42
26-Jul-13,31,6411.777,213.01
26-Jul-13,32,6409.496,187.44
26-Jul-13,33,6336.825,181.38
26-Jul-13,34,6248.031,172.27
26-Jul-13,35,6121.643,171.23
26-Jul-13,36,5974.611,159.62
26-Jul-13,37,5898.108,157.11
26-Jul-13,38,5908.202,161.19
26-Jul-13,39,5908.932,159.63
26-Jul-13,40,5839.83,154.11
26-Jul-13,41,5767.272,151.35
26-Jul-13,42,5696.162,158.96
26-Jul-13,43,5613.754,159.56
26-Jul-13,44,5501.189,158.95
26-Jul-13,45,5392.122,158.95
26-Jul-13,46,5282.33,158.93
26-Jul-13,47,5165.237,157.06
26-Jul-13,48,5044.466,151.01
27-Jul-13,1,4934.957,144.34
27-Jul-13,2,4829.498,148.98
27-Jul-13,3,4727.583,146.15
27-Jul-13,4,4683.957,147.22
27-Jul-13,5,4628.412,144.04
27-Jul-13,6,4569.666,138.96
27-Jul-13,7,4530.155,133.96
27-Jul-13,8,4506.468,133.85
27-Jul-13,9,4513.724,133.73
27-Jul-13,10,4525.056,133.85
27-Jul-13,11,4551.561,134.76
27-Jul-13,12,4600.162,138.88
27-Jul-13,13,4650.364,140.16
27-Jul-13,14,4682.048,141.48
27-Jul-13,15,4744.173,140.18
27-Jul-13,16,4929.947,144.3
27-Jul-13,17,5181.29,149.08
27-Jul-13,18,5365.428,149.46
27-Jul-13,19,5491.557,152.11
27-Jul-13,20,5597.686,153.08
27-Jul-13,21,5641.169,152.07
27-Jul-13,22,5609.957,149.44
27-Jul-13,23,5553.722,149.43
27-Jul-13,24,5483.689,149.39
27-Jul-13,25,5437.781,147.12
27-Jul-13,26,5426.261,144.37
27-Jul-13,27,5424.203,147.12
27-Jul-13,28,5410.382,148.16
27-Jul-13,29,5370.304,149.32
27-Jul-13,30,5325.594,149.37
27-Jul-13,31,5284.024,149.42
27-Jul-13,32,5238.966,149.42
27-Jul-13,33,5170.708,149.41
27-Jul-13,34,5103.4,148.04
27-Jul-13,35,5053.899,144.37
27-Jul-13,36,5029.163,144.34
27-Jul-13,37,5041.255,144.36
27-Jul-13,38,5124.632,147.04
27-Jul-13,39,5191.095,149.39
27-Jul-13,40,5208.277,149.44
27-Jul-13,41,5223.554,149.45
27-Jul-13,42,5223.654,149.45
27-Jul-13,43,5194.46,149.45
27-Jul-13,44,5119.025,149.4
27-Jul-13,45,5017.826,146.17
27-Jul-13,46,4917.437,144.24
27-Jul-13,47,4822.043,143.98
27-Jul-13,48,4739.805,144.09
28-Jul-13,1,4653.868,144.13
28-Jul-13,2,4578.608,144.01
28-Jul-13,3,4479.575,141.18
28-Jul-13,4,4400.483,133.9
28-Jul-13,5,4349.008,131.54
28-Jul-13,6,4309.462,130.61
28-Jul-13,7,4268.196,130.49
28-Jul-13,8,4246.01,130.37
28-Jul-13,9,4241.781,130.37
28-Jul-13,10,4246.88,130.37
28-Jul-13,11,4268.962,130.48
28-Jul-13,12,4295.954,130.61
28-Jul-13,13,4349.58,131.54
28-Jul-13,14,4353.571,131.53
28-Jul-13,15,4359.878,131.17
28-Jul-13,16,4414.21,132.23
28-Jul-13,17,4550.308,134.06
28-Jul-13,18,4675.632,144.03
28-Jul-13,19,4770.484,144.19
28-Jul-13,20,4833.583,144.31
28-Jul-13,21,4955.02,144.28
28-Jul-13,22,5048.143,145.02
28-Jul-13,23,5075.374,146.04
28-Jul-13,24,5058.705,145.18
28-Jul-13,25,5058.834,145.18
28-Jul-13,26,5063.178,145.18
28-Jul-13,27,5083.212,146.2
28-Jul-13,28,5103.37,149.07
28-Jul-13,29,5120.129,149.07
28-Jul-13,30,5125.472,149.21
28-Jul-13,31,5131.152,149.22
28-Jul-13,32,5135.153,146.26
28-Jul-13,33,5122.624,146.03
28-Jul-13,34,5105.994,144.38
28-Jul-13,35,5086.477,144.38
28-Jul-13,36,5085.717,144.39
28-Jul-13,37,5130.322,149.39
28-Jul-13,38,5218.073,149.45
28-Jul-13,39,5286.221,151.25
28-Jul-13,40,5332.233,154.54
28-Jul-13,41,5389.284,159.04
28-Jul-13,42,5409.795,175.42
28-Jul-13,43,5403.951,164.72
28-Jul-13,44,5346.418,154.57
28-Jul-13,45,5239.404,151.24
28-Jul-13,46,5134.542,149.34
28-Jul-13,47,5060.394,153.98
28-Jul-13,48,4970.253,149.44
29-Jul-13,1,4859.77,149.24
29-Jul-13,2,4763.77,145.25
29-Jul-13,3,4645.066,144.06
29-Jul-13,4,4587.25,143.93
29-Jul-13,5,4536.755,141.46
29-Jul-13,6,4500.926,140.11
29-Jul-13,7,4474.506,133.91
29-Jul-13,8,4439.537,133.91
29-Jul-13,9,4446.853,133.91
29-Jul-13,10,4464.571,139.57
29-Jul-13,11,4523.54,139.58
29-Jul-13,12,4651.607,144
29-Jul-13,13,4812.714,144.1
29-Jul-13,14,4974.503,149.33
29-Jul-13,15,5181.235,157.53
29-Jul-13,16,5486.492,149.42
29-Jul-13,17,5790.736,159.63
29-Jul-13,18,5994.739,172.27
29-Jul-13,19,6085.845,170.35
29-Jul-13,20,6168.123,169.83
29-Jul-13,21,6277.14,182.91
29-Jul-13,22,6349.419,172.27
29-Jul-13,23,6311.388,158.72
29-Jul-13,24,6184.111,152.61
29-Jul-13,25,6090.154,149.53
29-Jul-13,26,6101.45,149.53
29-Jul-13,27,6155.837,149.57
29-Jul-13,28,6178.406,149.57
29-Jul-13,29,6199.623,149.59
29-Jul-13,30,6190.91,149.6
29-Jul-13,31,6162.03,149.58
29-Jul-13,32,6145.986,152.57
29-Jul-13,33,6152.279,161.13
29-Jul-13,34,6119.73,154.16
29-Jul-13,35,6037.412,152.56
29-Jul-13,36,5895.076,149.37
29-Jul-13,37,5798.747,146.51
29-Jul-13,38,5805.621,146.52
29-Jul-13,39,5814.398,146.51
29-Jul-13,40,5810.581,146.52
29-Jul-13,41,5808.364,145.52
29-Jul-13,42,5780.244,146.5
29-Jul-13,43,5703.87,146.27
29-Jul-13,44,5577.602,146.5
29-Jul-13,45,5415.461,145.22
29-Jul-13,46,5271.321,149.32
29-Jul-13,47,5156.549,146.41
29-Jul-13,48,5028.75,146.29
30-Jul-13,1,4882.185,148.45
30-Jul-13,2,4753.159,145.28
30-Jul-13,3,4676.502,144.28
30-Jul-13,4,4612.165,144.21
30-Jul-13,5,4560.646,142.05
30-Jul-13,6,4526.065,140.24
30-Jul-13,7,4483.193,137.06
30-Jul-13,8,4466.156,137.04
30-Jul-13,9,4480.415,137.03
30-Jul-13,10,4512.099,137.05
30-Jul-13,11,4579.954,140.23
30-Jul-13,12,4717.027,144.22
30-Jul-13,13,4871.251,144.27
30-Jul-13,14,4986.023,144.27
30-Jul-13,15,5158.264,144.38
30-Jul-13,16,5456.036,144.18
30-Jul-13,17,5762.814,146.32
30-Jul-13,18,5968.021,148.47
30-Jul-13,19,6083.678,149.35
30-Jul-13,20,6157.552,152.12
30-Jul-13,21,6233.066,152.69
30-Jul-13,22,6283.049,156.2
30-Jul-13,23,6290.773,162.28
30-Jul-13,24,6230.491,154.5
30-Jul-13,25,6196.357,157.1
30-Jul-13,26,6230.139,162.92
30-Jul-13,27,6299.053,178.43
30-Jul-13,28,6334.956,212.85
30-Jul-13,29,6351.66,255
30-Jul-13,30,6329.588,222.48
30-Jul-13,31,6313.426,202.25
30-Jul-13,32,6306.801,162.28
30-Jul-13,33,6289.739,161.27
30-Jul-13,34,6251.47,156.23
30-Jul-13,35,6169.619,207.67
30-Jul-13,36,6011.931,202.05
30-Jul-13,37,5910.225,285.55
30-Jul-13,38,5913.41,166.31
30-Jul-13,39,5907.914,152.58
30-Jul-13,40,5881.319,151.08
30-Jul-13,41,5858.82,151.03
30-Jul-13,42,5811.416,149.31
30-Jul-13,43,5731.26,151.31
30-Jul-13,44,5620.419,151.27
30-Jul-13,45,5488.232,151.26
30-Jul-13,46,5366.02,152.44
30-Jul-13,47,5244.245,152.44
30-Jul-13,48,5119.696,151.26
31-Jul-13,1,4996.848,149.62
31-Jul-13,2,4889.928,148.33
31-Jul-13,3,4771.096,148.27
31-Jul-13,4,4713.623,144.13
31-Jul-13,5,4661.06,143.95
31-Jul-13,6,4618.705,142.94
31-Jul-13,7,4580.089,141.14
31-Jul-13,8,4555.716,138.9
31-Jul-13,9,4559.881,138.91
31-Jul-13,10,4583.94,141.15
31-Jul-13,11,4651.393,143.95
31-Jul-13,12,4776.597,148.2
31-Jul-13,13,4924.261,148.31
31-Jul-13,14,5038.869,148.36
